frame_00188.jpg,-208.9620,-1.4784,-208.9620
frame_00189.jpg,-210.0040,-1.4668,-210.0040
frame_00190.jpg,-211.3001,-1.4716,-211.3001
frame_00191.jpg,-212.7031,-1.4852,-212.7031
frame_00192.jpg,-213.8281,-1.4799,-213.8281
frame_00193.jpg,-215.1005,-1.4861,-215.1005
frame_00194.jpg,-216.0197,-1.4675,-216.0197
frame_00195.jpg,-217.1666,-1.4645,-217.1666
frame_00196.jpg,-218.2957,-1.4606,-218.2957
frame_00197.jpg,-219.5543,-1.4639,-219.5543
frame_00198.jpg,-220.9558,-1.4780,-220.9558
frame_00199.jpg,-222.3151,-1.4956,-222.3151
frame_00200.jpg,-223.1957,-1.4755,-223.1957
frame_00201.jpg,-224.4639,-1.4873,-224.4639
frame_00202.jpg,-225.3707,-1.4736,-225.3707
frame_00203.jpg,-226.5260,-1.4749,-226.5260
frame_00204.jpg,-227.7168,-1.4785,-227.7168
frame_00205.jpg,-229.0320,-1.4940,-229.0320
frame_00206.jpg,-230.0128,-1.4847,-230.0128
frame_00207.jpg,-231.1283,-1.4894,-231.1283
frame_00208.jpg,-232.0231,-1.4764,-232.0231
frame_00209.jpg,-233.0877,-1.4746,-233.0877
frame_00210.jpg,-234.1779,-1.4743,-234.1779
frame_00211.jpg,-235.3554,-1.4794,-235.3554
frame_00212.jpg,-236.5638,-1.4882,-236.5638
frame_00213.jpg,-237.6123,-1.4954,-237.6123
frame_00214.jpg,-238.5558,-1.4909,-238.5558
frame_00215.jpg,-239.4398,-1.4888,-239.4398
frame_00216.jpg,-240.3518,-1.4839,-240.3518
frame_00217.jpg,-241.3659,-1.4850,-241.3659
frame_00218.jpg,-242.4553,-1.4918,-242.4553
frame_00219.jpg,-243.4715,-1.4969,-243.4715
frame_00220.jpg,-244.4433,-1.5007,-244.4433
frame_00221.jpg,-245.2279,-1.4905,-245.2279
frame_00222.jpg,-246.1391,-1.4880,-246.1391
frame_00223.jpg,-247.0584,-1.4860,-247.0584
frame_00224.jpg,-248.0285,-1.4872,-248.0285
frame_00225.jpg,-249.0863,-1.4949,-249.0863
frame_00226.jpg,-250.0885,-1.5111,-250.0885
frame_00227.jpg,-250.8043,-1.5001,-250.8043
frame_00228.jpg,-251.5931,-1.5032,-251.5931
frame_00229.jpg,-252.2715,-1.4957,-252.2715
frame_00230.jpg,-253.0889,-1.4952,-253.0889
frame_00231.jpg,-253.9464,-1.4975,-253.9464
frame_00232.jpg,-254.8630,-1.5087,-254.8630
frame_00233.jpg,-255.6535,-1.5094,-255.6535
frame_00234.jpg,-256.3586,-1.5101,-256.3586
frame_00235.jpg,-257.0200,-1.5018,-257.0200
frame_00236.jpg,-257.7625,-1.5015,-257.7625
frame_00237.jpg,-258.5051,-1.5002,-258.5051
frame_00238.jpg,-259.3168,-1.5044,-259.3168
frame_00239.jpg,-260.1694,-1.5150,-260.1694
frame_00240.jpg,-260.7782,-1.5195,-260.7782
frame_00241.jpg,-261.3767,-1.5155,-261.3767
frame_00242.jpg,-261.8652,-1.5120,-261.8652
frame_00243.jpg,-262.4486,-1.5093,-262.4486
frame_00244.jpg,-263.0794,-1.5094,-263.0794
frame_00245.jpg,-263.7611,-1.5154,-263.7611
frame_00246.jpg,-264.3847,-1.5239,-264.3847
frame_00247.jpg,-264.9343,-1.5280,-264.9343
frame_00248.jpg,-265.3927,-1.5209,-265.3927
frame_00249.jpg,-265.9120,-1.5191,-265.9120
frame_00250.jpg,-266.4119,-1.5171,-266.4119
frame_00251.jpg,-266.9570,-1.5176,-266.9570
frame_00252.jpg,-267.5565,-1.5255,-267.5565
frame_00253.jpg,-268.0291,-1.5362,-268.0291
frame_00254.jpg,-268.4478,-1.5345,-268.4478
frame_00255.jpg,-268.7555,-1.5317,-268.7555
frame_00256.jpg,-269.0780,-1.5281,-269.0780
frame_00257.jpg,-269.4767,-1.5274,-269.4767
frame_00258.jpg,-269.8896,-1.5282,-269.8896
frame_00259.jpg,-270.3185,-1.5385,-270.3185
frame_00260.jpg,-270.6969,-1.5451,-270.6969
frame_00261.jpg,-270.9064,-1.5463,-270.9064
frame_00262.jpg,-271.1897,-1.5391,-271.1897
frame_00263.jpg,-271.4634,-1.5392,-271.4634
frame_00264.jpg,-271.7564,-1.5379,-271.7564
frame_00265.jpg,-272.0712,-1.5402,-272.0712
frame_00266.jpg,-272.3717,-1.5523,-272.3717
frame_00267.jpg,-272.4857,-1.5577,-272.4857
frame_00268.jpg,-272.6584,-1.5560,-272.6584
frame_00269.jpg,-272.7303,-1.5515,-272.7303
frame_00270.jpg,-272.8912,-1.5505,-272.8912
frame_00271.jpg,-273.0673,-1.5503,-273.0673
frame_00272.jpg,-273.2417,-1.5544,-273.2417
frame_00273.jpg,-273.2601,-1.5658,-273.2601
frame_00274.jpg,-273.2515,-1.5710,-273.2515
frame_00275.jpg,-273.2829,-1.5677,-273.2829
frame_00276.jpg,-273.3345,-1.5643,-273.3345
frame_00277.jpg,-273.3548,-1.5642,-273.3548
frame_00278.jpg,-273.3897,-1.5639,-273.3897
frame_00279.jpg,-273.3606,-1.5684,-273.3606
frame_00280.jpg,-273.2981,-1.5769,-273.2981
frame_00281.jpg,-273.2123,-1.5826,-273.2123
frame_00282.jpg,-273.0832,-1.5828,-273.0832
frame_00283.jpg,-272.9676,-1.5854,-272.9676
frame_00284.jpg,-272.8185,-1.5861,-272.8185
frame_00285.jpg,-272.6995,-1.5861,-272.6995
frame_00286.jpg,-272.5444,-1.5885,-272.5444
frame_00287.jpg,-272.3741,-1.5925,-272.3741
frame_00288.jpg,-272.1597,-1.5949,-272.1597
frame_00289.jpg,-271.9620,-1.5975,-271.9620
frame_00290.jpg,-271.6637,-1.5975,-271.6637
frame_00291.jpg,-271.4113,-1.5993,-271.4113
frame_00292.jpg,-271.1368,-1.5984,-271.1368
frame_00293.jpg,-270.8423,-1.6018,-270.8423
frame_00294.jpg,-270.5032,-1.6047,-270.5032
frame_00295.jpg,-270.1697,-1.6075,-270.1697
frame_00296.jpg,-269.8079,-1.6084,-269.8079
frame_00297.jpg,-269.4547,-1.6097,-269.4547
frame_00298.jpg,-269.0487,-1.6101,-269.0487
frame_00299.jpg,-268.6842,-1.6101,-268.6842
frame_00300.jpg,-268.2357,-1.6130,-268.2357
frame_00301.jpg,-267.8011,-1.6158,-267.8011
frame_00302.jpg,-267.3669,-1.6172,-267.3669
frame_00303.jpg,-266.9011,-1.6172,-266.9011
frame_00304.jpg,-266.3425,-1.6205,-266.3425
frame_00305.jpg,-265.8783,-1.6189,-265.8783
frame_00306.jpg,-265.3248,-1.6213,-265.3248
frame_00307.jpg,-264.7977,-1.6222,-264.7977
frame_00308.jpg,-264.2217,-1.6252,-264.2217
frame_00309.jpg,-263.6535,-1.6254,-263.6535
frame_00310.jpg,-263.0517,-1.6283,-263.0517
frame_00311.jpg,-262.4652,-1.6264,-262.4652
frame_00312.jpg,-261.8046,-1.6295,-261.8046
frame_00313.jpg,-261.1949,-1.6286,-261.1949
frame_00314.jpg,-260.5170,-1.6319,-260.5170
frame_00315.jpg,-259.8683,-1.6326,-259.8683
frame_00316.jpg,-259.1995,-1.6346,-259.1995
frame_00317.jpg,-258.4733,-1.6340,-258.4733
frame_00318.jpg,-257.7373,-1.6364,-257.7373
frame_00319.jpg,-257.0053,-1.6357,-257.0053
frame_00320.jpg,-256.2421,-1.6381,-256.2421
frame_00321.jpg,-255.5070,-1.6384,-255.5070
frame_00322.jpg,-254.7412,-1.6398,-254.7412
frame_00323.jpg,-253.9329,-1.6407,-253.9329
frame_00324.jpg,-253.1473,-1.6412,-253.1473
frame_00325.jpg,-252.2124,-1.6400,-252.2124
frame_00326.jpg,-251.1823,-1.6489,-251.1823
frame_00327.jpg,-250.5453,-1.6440,-250.5453
frame_00328.jpg,-249.7438,-1.6438,-249.7438
frame_00329.jpg,-248.8775,-1.6457,-248.8775
frame_00330.jpg,-248.0758,-1.6429,-248.0758
frame_00331.jpg,-247.0320,-1.6489,-247.0320
frame_00332.jpg,-246.1953,-1.6455,-246.1953
frame_00333.jpg,-245.1679,-1.6506,-245.1679
frame_00334.jpg,-244.3248,-1.6475,-244.3248
frame_00335.jpg,-243.3475,-1.6503,-243.3475
frame_00336.jpg,-242.4538,-1.6482,-242.4538
frame_00337.jpg,-241.4293,-1.6519,-241.4293
frame_00338.jpg,-240.5155,-1.6489,-240.5155
frame_00339.jpg,-239.4522,-1.6528,-239.4522
frame_00340.jpg,-238.4238,-1.6527,-238.4238
frame_00341.jpg,-237.3715,-1.6550,-237.3715
frame_00342.jpg,-236.4083,-1.6531,-236.4083
frame_00343.jpg,-235.3732,-1.6545,-235.3732
frame_00344.jpg,-234.3320,-1.6544,-234.3320
frame_00345.jpg,-233.3531,-1.6518,-233.3531
frame_00346.jpg,-232.0869,-1.6585,-232.0869
frame_00347.jpg,-231.0511,-1.6573,-231.0511
frame_00348.jpg,-229.9649,-1.6576,-229.9649
frame_00349.jpg,-228.9337,-1.6561,-228.9337
frame_00350.jpg,-227.8224,-1.6569,-227.8224
frame_00351.jpg,-226.8168,-1.6524,-226.8168
frame_00352.jpg,-225.4855,-1.6605,-225.4855
frame_00353.jpg,-224.4586,-1.6565,-224.4586
frame_00354.jpg,-223.1242,-1.6641,-223.1242
frame_00355.jpg,-222.1939,-1.6563,-222.1939
frame_00356.jpg,-220.9890,-1.6592,-220.9890
frame_00357.jpg,-220.0145,-1.6519,-220.0145
frame_00358.jpg,-218.6682,-1.6599,-218.6682
frame_00359.jpg,-217.7121,-1.6497,-217.7121
frame_00360.jpg,-216.0862,-1.6675,-216.0862
frame_00361.jpg,-215.1238,-1.6586,-215.1238
frame_00362.jpg,-213.8654,-1.6617,-213.8654
frame_00363.jpg,-212.8449,-1.6547,-212.8449
frame_00364.jpg,-211.6180,-1.6562,-211.6180
frame_00365.jpg,-210.4430,-1.6537,-210.4430
frame_00366.jpg,-209.0562,-1.6610,-209.0562
frame_00367.jpg,-207.7704,-1.6634,-207.7704
frame_00368.jpg,-206.6061,-1.6612,-206.6061
frame_00369.jpg,-205.5367,-1.6543,-205.5367
frame_00370.jpg,-204.2737,-1.6560,-204.2737
frame_00371.jpg,-203.1361,-1.6514,-203.1361
frame_00372.jpg,-202.0686,-1.6430,-202.0686
frame_00373.jpg,-200.4427,-1.6598,-200.4427
frame_00374.jpg,-199.4665,-1.6471,-199.4665
frame_00375.jpg,-197.7699,-1.6663,-197.7699
frame_00376.jpg,-196.8571,-1.6517,-196.8571
frame_00377.jpg,-195.7132,-1.6466,-195.7132
frame_00378.jpg,-194.9740,-1.6165,-194.9740
frame_00379.jpg,-193.0930,-1.6505,-193.0930
frame_00380.jpg,-192.1949,-1.6310,-192.1949
frame_00381.jpg,-190.0885,-1.6707,-190.0885
frame_00382.jpg,-189.6181,-1.6329,-189.6181
frame_00383.jpg,-188.2927,-1.6360,-188.2927
frame_00384.jpg,-187.4691,-1.6069,-187.4691
frame_00385.jpg,-186.5447,-1.5666,-186.5447
frame_00386.jpg,-185.2515,-1.5699,-185.2515
frame_00387.jpg,-184.0535,-1.5316,-184.0535
frame_00388.jpg,-182.5957,-1.5841,-182.5957
frame_00389.jpg,-181.4852,-1.5525,-181.4852
frame_00390.jpg,-180.0716,-1.5799,-180.0716
frame_00391.jpg,-178.9022,-1.5611,-178.9022
frame_00392.jpg,-177.5458,-1.5758,-177.5458
frame_00393.jpg,-176.3112,-1.5687,-176.3112
frame_00394.jpg,-175.1101,-1.5469,-175.1101
frame_00395.jpg,-173.7134,-1.5758,-173.7134
frame_00396.jpg,-172.5263,-1.5580,-172.5263
frame_00397.jpg,-171.1700,-1.5739,-171.1700
frame_00398.jpg,-169.9939,-1.5504,-169.9939
frame_00399.jpg,-168.5965,-1.5767,-168.5965
frame_00400.jpg,-167.4405,-1.5498,-167.4405
frame_00401.jpg,-166.0294,-1.5784,-166.0294
frame_00402.jpg,-164.8653,-1.5569,-164.8653
frame_00403.jpg,-163.4602,-1.5804,-163.4602
frame_00404.jpg,-162.2799,-1.5061,-162.2799
frame_00405.jpg,-160.7604,-1.5971,-160.7604
frame_00406.jpg,-159.6903,-1.5708,-159.6903
frame_00407.jpg,-158.3783,-1.5763,-158.3783
frame_00408.jpg,-157.0147,-1.4803,-157.0147
frame_00409.jpg,-155.4784,-1.6127,-155.4784
frame_00410.jpg,-154.5986,-1.5674,-154.5986
frame_00411.jpg,-153.2622,-1.5771,-153.2622
frame_00412.jpg,-152.0002,-1.5748,-152.0002
frame_00413.jpg,-150.7178,-1.5755,-150.7178
frame_00414.jpg,-149.2289,-1.4635,-149.2289
frame_00415.jpg,-147.8667,-1.6086,-147.8667
frame_00416.jpg,-146.9310,-1.5677,-146.9310
frame_00417.jpg,-145.5976,-1.5770,-145.5976
frame_00418.jpg,-144.3330,-1.5750,-144.3330
frame_00419.jpg,-143.0543,-1.5752,-143.0543
frame_00420.jpg,-141.7743,-1.5755,-141.7743
frame_00421.jpg,-140.5006,-1.5749,-140.5006
frame_00422.jpg,-118.2205,-0.9712,-118.2205
frame_00423.jpg,105.6487,2.3124,105.6487
frame_00424.jpg,135.3178,1.4650,135.3178
frame_00425.jpg,135.4814,1.5844,135.4814
frame_00426.jpg,134.1012,1.5649,134.1012
frame_00427.jpg,132.8221,1.5647,132.8221
frame_00428.jpg,131.5605,1.5672,131.5605
frame_00429.jpg,130.2779,1.5664,130.2779
frame_00430.jpg,128.9884,1.5646,128.9884
frame_00431.jpg,127.7392,1.5691,127.7392
frame_00432.jpg,126.4171,1.5622,126.4171
frame_00433.jpg,125.1952,1.5710,125.1952
frame_00434.jpg,123.8530,1.5609,123.8530
frame_00435.jpg,122.6432,1.5716,122.6432
frame_00436.jpg,121.2990,1.5611,121.2990
frame_00437.jpg,120.0827,1.5707,120.0827
frame_00438.jpg,118.7548,1.5626,118.7548
frame_00439.jpg,117.5147,1.5685,117.5147
frame_00440.jpg,116.2165,1.5652,116.2165
frame_00441.jpg,114.9421,1.5657,114.9421
frame_00442.jpg,113.6790,1.5680,113.6790
frame_00443.jpg,112.3695,1.5630,112.3695
frame_00444.jpg,111.1375,1.5703,111.1375
frame_00445.jpg,109.8022,1.5612,109.8022
frame_00446.jpg,108.5889,1.5715,108.5889
frame_00447.jpg,107.2441,1.5608,107.2441
frame_00448.jpg,106.0317,1.5712,106.0317
frame_00449.jpg,102.2862,1.4018,102.2862
frame_00450.jpg,103.5917,1.5975,103.5917
frame_00451.jpg,-62.0721,-2.4335,-62.0721
frame_00452.jpg,-101.0676,-1.4952,-101.0676
frame_00453.jpg,-99.5070,-1.5906,-99.5070
frame_00454.jpg,-98.3581,-1.5718,-98.3581
frame_00455.jpg,-91.6567,-1.1702,-91.6567
frame_00456.jpg,33.5795,2.8445,33.5795
frame_00457.jpg,93.1935,1.4529,93.1935
frame_00458.jpg,93.3218,1.5841,93.3218
frame_00459.jpg,91.9515,1.5668,91.9515
frame_00460.jpg,90.6453,1.5623,90.6453
frame_00461.jpg,89.4162,1.5701,89.4162
frame_00462.jpg,88.0959,1.5632,88.0959
frame_00463.jpg,86.8482,1.5679,86.8482
frame_00464.jpg,85.5573,1.5658,85.5573
frame_00465.jpg,84.2757,1.5651,84.2757
frame_00466.jpg,83.0189,1.5686,83.0189
frame_00467.jpg,81.7044,1.5626,81.7044
frame_00468.jpg,80.4761,1.5707,80.4761
frame_00469.jpg,79.1392,1.5611,79.1392
frame_00470.jpg,77.9258,1.5715,77.9258
frame_00471.jpg,76.5832,1.5609,76.5832
frame_00472.jpg,75.3670,1.5709,75.3670
frame_00473.jpg,74.0366,1.5623,74.0366
frame_00474.jpg,72.8004,1.5690,72.8004
frame_00475.jpg,71.4966,1.5647,71.4966
frame_00476.jpg,70.2289,1.5663,70.2289
frame_00477.jpg,68.9586,1.5675,68.9586
frame_00478.jpg,67.6567,1.5635,67.6567
frame_00479.jpg,66.4178,1.5699,66.4178
frame_00480.jpg,65.0889,1.5615,65.0889
frame_00481.jpg,63.8707,1.5713,63.8707
frame_00482.jpg,62.5291,1.5608,62.5291
frame_00483.jpg,61.3153,1.5713,61.3153
frame_00484.jpg,59.9788,1.5616,59.9788
frame_00485.jpg,58.7517,1.5699,58.7517
frame_00486.jpg,57.4364,1.5636,57.4364
frame_00487.jpg,56.1818,1.5674,56.1818
frame_00488.jpg,54.8979,1.5664,54.8979
frame_00489.jpg,53.6096,1.5646,53.6096
frame_00490.jpg,52.3586,1.5690,52.3586
frame_00491.jpg,51.0397,1.5622,51.0397
frame_00492.jpg,49.8144,1.5709,49.8144
frame_00493.jpg,48.4766,1.5609,48.4766
frame_00494.jpg,45.6230,1.4026,45.6230
frame_00495.jpg,46.1160,1.5969,46.1160
frame_00496.jpg,-24.6488,-2.4343,-24.6488
frame_00497.jpg,-43.7392,-1.4948,-43.7392
frame_00498.jpg,-42.0240,-1.5908,-42.0240
frame_00499.jpg,-40.8640,-1.5719,-40.8640
frame_00500.jpg,-39.5621,-1.5760,-39.5621
frame_00501.jpg,-38.2886,-1.5753,-38.2886
frame_00502.jpg,-36.3396,-1.1679,-36.3396
frame_00503.jpg,15.8098,2.8503,15.8098
frame_00504.jpg,33.4478,1.4415,33.4478
frame_00505.jpg,33.3342,1.5949,33.3342
frame_00506.jpg,31.8385,1.5561,31.8385
frame_00507.jpg,30.6566,1.5721,30.6566
frame_00508.jpg,29.3178,1.5617,29.3178
frame_00509.jpg,28.0860,1.5695,28.0860
frame_00510.jpg,26.7770,1.5641,26.7770
frame_00511.jpg,25.5154,1.5668,25.5154
frame_00512.jpg,24.2383,1.5669,24.2383
frame_00513.jpg,22.9438,1.5641,22.9438
frame_00514.jpg,21.6980,1.5695,21.6980
frame_00515.jpg,20.3756,1.5619,20.3756
frame_00516.jpg,19.1523,1.5711,19.1523
frame_00517.jpg,17.8145,1.5609,17.8145
frame_00518.jpg,16.5986,1.5714,16.5986
frame_00519.jpg,15.2622,1.5614,15.2622
frame_00520.jpg,14.0365,1.5702,14.0365
frame_00521.jpg,12.7176,1.5632,12.7176
frame_00522.jpg,11.4679,1.5679,11.4679
frame_00523.jpg,10.1778,1.5658,10.1778
frame_00524.jpg,8.8964,1.5651,8.8964
frame_00525.jpg,7.6385,1.5685,7.6385
frame_00526.jpg,6.3266,1.5626,6.3266
frame_00527.jpg,5.0953,1.5706,5.0953
frame_00528.jpg,3.7626,1.5611,3.7626
frame_00529.jpg,2.5449,1.5715,2.5449
frame_00530.jpg,-0.0373,-0.0098,-0.0373
frame_00531.jpg,0.0008,0.0000,0.0008
frame_00532.jpg,-0.0325,-0.0085,-0.0325
frame_00533.jpg,-0.0141,3.1397,-0.0141
frame_00534.jpg,0.4858,-0.1369,0.4858
frame_00535.jpg,0.4689,-0.1354,0.4689
frame_00536.jpg,0.4502,-0.1342,0.4502
frame_00537.jpg,0.4142,-0.1381,0.4142
frame_00538.jpg,0.4117,-0.1317,0.4117
frame_00539.jpg,0.3634,-0.1400,0.3634
frame_00540.jpg,0.3686,-0.1303,0.3686
frame_00541.jpg,0.3173,-0.1407,0.3173
frame_00542.jpg,0.3211,-0.1304,0.3211
frame_00543.jpg,0.2750,-0.1400,0.2750
frame_00544.jpg,0.2896,-0.1318,0.2896
frame_00545.jpg,0.2538,-0.1380,0.2538
frame_00546.jpg,0.2382,-0.1342,0.2382
frame_00547.jpg,0.2134,-0.1353,0.2134
frame_00548.jpg,0.1879,-0.1370,0.1879
frame_00549.jpg,0.1711,-0.1326,0.1711
frame_00550.jpg,0.1399,-0.1394,0.1399
frame_00551.jpg,0.0610,-0.1956,0.0610
frame_00552.jpg,0.1101,-0.1219,0.1101
frame_00553.jpg,0.1589,2.6572,0.1589
frame_00554.jpg,-0.0986,3.0589,-0.0986
frame_00555.jpg,-0.0453,2.9950,-0.0453
frame_00556.jpg,-0.0268,3.0091,-0.0268
frame_00557.jpg,-0.0034,3.0055,-0.0034
frame_00558.jpg,0.0195,3.0065,0.0195
frame_00559.jpg,0.2168,-2.6714,0.2168
frame_00560.jpg,-0.3793,0.6181,-0.3793
frame_00561.jpg,-0.0163,-0.2453,-0.0163
frame_00562.jpg,-0.1330,-0.1084,-0.1330
frame_00563.jpg,-0.1242,-0.1453,-0.1242
frame_00564.jpg,-0.5059,-0.1291,-0.5059
frame_00565.jpg,-1.7705,-0.1409,-1.7705
frame_00566.jpg,-3.0596,-0.1305,-3.0596
frame_00567.jpg,-4.3270,-0.1396,-4.3270
frame_00568.jpg,-5.6130,-0.1322,-5.6130
frame_00569.jpg,-6.8848,-0.1374,-6.8848
frame_00570.jpg,-8.1654,-0.1348,-8.1654
frame_00571.jpg,-9.4431,-0.1347,-9.4431
frame_00572.jpg,-10.7175,-0.1375,-10.7175
frame_00573.jpg,-12.0012,-0.1322,-12.0012
frame_00574.jpg,-13.2701,-0.1397,-13.2701
frame_00575.jpg,-14.5583,-0.1306,-14.5583
frame_00576.jpg,-15.8240,-0.1407,-15.8240
frame_00577.jpg,-17.1139,-0.1303,-17.1139
frame_00578.jpg,-18.3798,-0.1402,-18.3798
frame_00579.jpg,-19.6678,-0.1315,-19.6678
frame_00580.jpg,-20.9372,-0.1384,-20.9372
frame_00581.jpg,-22.2205,-0.1337,-22.2205
frame_00582.jpg,-23.4957,-0.1358,-23.4957
frame_00583.jpg,-24.7725,-0.1365,-24.7725
frame_00584.jpg,-26.0541,-0.1331,-26.0541
frame_00585.jpg,-27.3245,-0.1389,-27.3245
frame_00586.jpg,-28.6117,-0.1311,-28.6117
frame_00587.jpg,-29.8777,-0.1404,-29.8777
frame_00588.jpg,-31.1679,-0.1302,-31.1679
frame_00589.jpg,-32.4327,-0.1405,-32.4327
frame_00590.jpg,-33.7225,-0.1308,-33.7225
frame_00591.jpg,-34.9897,-0.1393,-34.9897
frame_00592.jpg,-36.2756,-0.1327,-36.2756
frame_00593.jpg,-37.5481,-0.1369,-37.5481
frame_00594.jpg,-38.8277,-0.1354,-38.8277
frame_00595.jpg,-40.1068,-0.1342,-40.1068
frame_00596.jpg,-41.4029,-0.1036,-41.4029
frame_00597.jpg,-42.6534,-0.1405,-42.6534
frame_00598.jpg,8.4241,1.6578,8.4241
frame_00599.jpg,45.1155,3.1077,45.1155
frame_00600.jpg,46.4605,2.9874,46.4605
frame_00601.jpg,47.7759,3.0102,47.7759
frame_00602.jpg,49.0479,3.0057,49.0479
frame_00603.jpg,50.3263,3.0062,50.3263
frame_00604.jpg,51.6042,3.0064,51.6042
frame_00605.jpg,52.8815,3.0062,52.8815
frame_00606.jpg,54.1592,3.0063,54.1592
frame_00607.jpg,55.4394,3.0529,55.4394
frame_00608.jpg,52.6253,2.6474,52.6253
frame_00609.jpg,-57.9605,-0.1524,-57.9605
frame_00610.jpg,-59.2757,-0.1304,-59.2757
frame_00611.jpg,-60.5405,-0.1398,-60.5405
frame_00612.jpg,-61.8308,-0.1306,-61.8308
frame_00613.jpg,-63.0949,-0.1403,-63.0949
frame_00614.jpg,-64.3854,-0.1312,-64.3854
frame_00615.jpg,-65.6525,-0.1388,-65.6525
frame_00616.jpg,-66.9382,-0.1332,-66.9382
frame_00617.jpg,-68.2116,-0.1364,-68.2116
frame_00618.jpg,-69.4898,-0.1359,-69.4898
frame_00619.jpg,-70.7706,-0.1336,-70.7706
frame_00620.jpg,-72.0411,-0.1385,-72.0411
frame_00621.jpg,-73.3286,-0.1314,-73.3286
frame_00622.jpg,-74.5933,-0.1402,-74.5933
frame_00623.jpg,-75.8850,-0.1303,-75.8850
frame_00624.jpg,-77.1477,-0.1406,-77.1477
frame_00625.jpg,-78.4400,-0.1306,-78.4400
frame_00626.jpg,-79.7047,-0.1396,-79.7047
frame_00627.jpg,-80.9933,-0.1323,-80.9933
frame_00628.jpg,-82.2636,-0.1374,-82.2636
frame_00629.jpg,-83.5452,-0.1348,-83.5452
frame_00630.jpg,-84.8230,-0.1347,-84.8230
frame_00631.jpg,-86.0963,-0.1375,-86.0963
frame_00632.jpg,-87.3816,-0.1322,-87.3816
